DateTime,Value,Type
2021-06-28 5:30:00,29394.69,Higher High
2021-06-28 6:05:00,29209.43,Lower Low
2021-06-29 1:30:00,29276.22,Higher High
2021-06-29 6:53:00,28924.6,Lower Low
2021-06-30 1:30:00,29146.28,Higher High
2021-07-05 1:30:00,28042.71,Lower Low
2021-07-05 1:54:00,28338.79,Higher High
2021-07-06 1:48:00,27904.52,Lower Low
2021-07-06 2:12:00,28151.35,Higher High
2021-07-07 1:30:00,27703.41,Lower Low
2021-07-07 7:43:00,27969.41,Higher High
2021-07-09 2:04:00,26861.86,Lower Low
2021-07-12 1:30:00,27741.19,Higher High
2021-07-12 1:52:00,27420.35,Lower Low
2021-07-13 2:43:00,28052.32,Higher High
2021-07-14 2:37:00,27708.71,Lower Low
2021-07-15 3:13:00,28181.22,Higher High
2021-07-16 1:55:00,27878.52,Lower Low
2021-07-16 5:44:00,28218.53,Higher High
2021-07-19 2:30:00,27397.28,Lower Low
2021-07-20 1:34:00,27532.86,Higher High
2021-07-20 5:55:00,27121.49,Lower Low
2021-07-21 1:30:00,27371.5,Higher High
2021-07-21 2:53:00,26971.02,Lower Low
2021-07-22 2:40:00,27759.72,Higher High
2021-07-26 7:52:00,26177.4,Lower Low
2021-07-27 1:42:00,26323.61,Higher High
2021-07-27 7:21:00,24748.84,Lower Low
2021-07-28 1:30:00,25520.75,Higher High
2021-07-28 5:27:00,24848.43,Lower Low
2021-07-29 5:29:00,26335.36,Higher High
2021-07-30 5:18:00,25636.89,Lower Low
2021-08-02 3:32:00,26300.56,Higher High
2021-08-03 2:31:00,25774.61,Lower Low
2021-08-03 5:24:00,26242.78,Higher High
2021-08-04 1:42:00,26009.83,Lower Low
2021-08-04 3:40:00,26650.82,Higher High
2021-08-06 1:39:00,26002.41,Lower Low
2021-08-06 5:34:00,26276.87,Higher High
2021-08-09 1:30:00,25920.85,Lower Low
2021-08-09 3:07:00,26527.24,Higher High
2021-08-10 2:00:00,26138.86,Lower Low
2021-08-10 6:37:00,26610.95,Higher High
2021-08-11 1:30:00,26454.44,Lower Low
2021-08-11 2:25:00,26822.48,Higher High
2021-08-12 7:27:00,26385.44,Lower Low
2021-08-13 2:21:00,26521.95,Higher High
2021-08-13 5:59:00,26200.24,Lower Low
2021-08-16 1:30:00,26449.72,Higher High
2021-08-16 6:17:00,26046.9,Lower Low
2021-08-17 1:48:00,26258.79,Higher High
2021-08-17 6:45:00,25615.38,Lower Low
2021-08-18 5:14:00,26025.15,Higher High
2021-08-20 3:42:00,24581.6,Lower Low
2021-08-23 2:14:00,25458.33,Higher High
2021-08-23 7:27:00,25036.99,Lower Low
2021-08-25 1:47:00,25982.65,Higher High
2021-08-25 3:04:00,25548.47,Lower Low
2021-08-26 1:53:00,25706.62,Higher High
2021-08-26 6:59:00,25255.83,Lower Low
2021-08-27 2:12:00,25641.33,Higher High
2021-08-30 1:41:00,25219.8,Lower Low
2021-08-30 5:45:00,25583.59,Higher High
2021-08-31 3:09:00,25110.72,Lower Low
2021-08-31 8:09:00,25878.99,Higher High
2021-09-01 1:37:00,25694.1,Lower Low
2021-09-02 2:16:00,26359.32,Higher High
2021-09-03 1:45:00,25811.77,Lower Low
2021-09-03 2:11:00,26052.82,Higher High
2021-09-06 1:30:00,25850.09,Lower Low
2021-09-08 2:07:00,26560.04,Higher High
2021-09-09 7:43:00,25624.52,Lower Low
2021-09-13 1:35:00,25886.9,Lower High
2021-09-13 5:39:00,25570.84,Lower Low
2021-09-14 1:31:00,25900.68,Higher High
2021-09-14 6:44:00,25377.83,Lower Low
2021-09-15 2:34:00,25411.91,Higher High
2021-09-17 1:33:00,24424.74,Lower Low
2021-09-20 1:30:00,24608.47,Lower High
2021-09-21 1:31:00,23771.46,Lower Low
2021-09-23 1:35:00,24827.47,Higher High
2021-09-23 5:35:00,24313.68,Lower Low
2021-09-24 2:51:00,24636.65,Higher High
2021-09-24 7:48:00,24095.78,Lower Low
2021-09-27 2:00:00,24509,Higher High
2021-09-27 7:15:00,24150.22,Lower Low
2021-09-28 6:51:00,24679.47,Higher High
2021-09-29 1:31:00,24045.99,Lower Low
2021-09-29 7:48:00,24694.47,Higher High
2021-09-30 1:42:00,24346.75,Lower Low
2021-09-30 6:22:00,24660.68,Higher High
2021-10-05 1:34:00,23681.43,Lower Low
2021-10-06 1:30:00,24252.74,Higher High
2021-10-06 2:18:00,23812.35,Lower Low
2021-10-08 1:30:00,25036.43,Higher High
2021-10-08 3:57:00,24595.58,Lower Low
2021-10-11 5:05:00,25437.16,Higher High
2021-10-12 6:39:00,24865.8,Lower Low
2021-10-21 2:33:00,26229.81,Higher High
2021-10-21 5:51:00,25840.59,Lower Low
2021-10-22 3:31:00,26195.29,Higher High
2021-10-25 1:52:00,25929.67,Lower Low
2021-10-26 1:30:00,26219.11,Higher High
2021-10-27 2:55:00,25555.17,Lower Low
2021-10-28 1:42:00,25736.39,Higher High
2021-10-29 1:40:00,25314.24,Lower Low
2021-10-29 2:50:00,25516.23,Higher High
2021-11-01 2:41:00,24972.5,Lower Low
2021-11-02 1:34:00,25639.66,Higher High
2021-11-02 7:30:00,25030.68,Lower Low
2021-11-03 1:41:00,25187.09,Higher High
2021-11-03 2:35:00,24808.59,Lower Low
2021-11-04 1:48:00,25244.98,Higher High
2021-11-04 3:36:00,25010.35,Lower Low
2021-11-05 2:44:00,25049.37,Higher High
2021-11-08 1:33:00,24633.57,Lower Low
2021-11-09 1:30:00,24956.37,Higher High
2021-11-10 3:11:00,24481.26,Lower Low
2021-11-10 7:52:00,25013.11,Higher High
2021-11-11 1:30:00,24836.21,Lower Low
2021-11-12 1:31:00,25527.14,Higher High
2021-11-12 5:17:00,25210.56,Lower Low
2021-11-15 1:35:00,25483.26,Higher High
2021-11-15 3:20:00,25230.33,Lower Low
2021-11-16 5:03:00,25746.72,Higher High
2021-11-17 2:04:00,25520.67,Lower Low
2021-11-17 3:03:00,25664.25,Higher High
2021-11-19 3:43:00,24825.43,Lower Low
2021-11-22 2:06:00,25099.95,Higher High
2021-11-24 2:09:00,24557.63,Lower Low
2021-11-24 6:03:00,24851.53,Higher High
2021-11-25 1:56:00,24532.82,Lower Low
2021-11-25 5:39:00,24762.61,Higher High
2021-11-26 7:11:00,24062.26,Lower Low
2021-11-29 1:45:00,24134.32,Higher High
2021-11-29 5:29:00,23774.31,Lower Low
2021-11-30 1:30:00,23888.37,Higher High
2021-11-30 6:12:00,23175.36,Lower Low
2021-12-01 5:00:00,23864.31,Higher High
2021-12-02 1:30:00,23517.52,Lower Low
2021-12-02 1:53:00,23807,Higher High
2021-12-03 1:45:00,23451.93,Lower Low
2021-12-03 5:41:00,23802.77,Higher High
2021-12-06 7:04:00,23314.97,Lower Low
2021-12-08 1:30:00,24097.98,Higher High
2021-12-08 2:12:00,23907.3,Lower Low
2021-12-09 3:14:00,24324.84,Higher High
2021-12-10 7:45:00,23916.63,Lower Low
2021-12-13 2:01:00,24385.44,Higher High
2021-12-14 7:09:00,23560.13,Lower Low
2021-12-15 1:58:00,23745.75,Higher High
2021-12-16 1:55:00,23155.61,Lower Low
2021-12-16 7:54:00,23526.06,Higher High
2021-12-20 7:28:00,22665.25,Lower Low
2021-12-22 1:40:00,23258.72,Higher High
2021-12-22 5:08:00,22979.76,Lower Low
2021-12-24 1:30:00,23383.19,Higher High
2021-12-24 2:28:00,23186.57,Lower Low
2021-12-28 1:30:00,23319.44,Higher High
2021-12-28 2:27:00,23099.48,Lower Low
2021-12-29 1:30:00,23244.89,Higher High
2021-12-29 7:04:00,23008.27,Lower Low
2021-12-30 2:39:00,23248.26,Higher High
2021-12-30 5:46:00,22990.24,Lower Low
2021-12-31 2:12:00,23590.12,Higher High
2022-01-03 6:10:00,23193.18,Lower Low
2022-01-04 1:30:00,23439.31,Higher High
2022-01-04 3:16:00,23146.89,Lower Low
2022-01-05 1:30:00,23317.08,Higher High
2022-01-06 2:48:00,22709.6,Lower Low
2022-01-07 6:04:00,23497.5,Higher High
2022-01-10 1:37:00,23399.09,Lower Low
2022-01-11 3:36:00,23863.83,Higher High
2022-01-11 6:55:00,23595.01,Lower Low
2022-01-13 1:30:00,24547.89,Higher High
2022-01-14 1:31:00,24140.81,Lower Low
2022-01-17 1:32:00,24408.89,Higher High
2022-01-17 5:44:00,24111.74,Lower Low
2022-01-18 1:42:00,24385.06,Higher High
2022-01-18 7:33:00,24009.71,Lower Low
2022-01-19 2:28:00,24286.15,Higher High
2022-01-19 5:58:00,23951.6,Lower Low
2022-01-21 2:28:00,24982.03,Higher High
2022-01-24 1:31:00,24570.86,Lower Low
2022-01-24 5:29:00,24795.54,Higher High
2022-01-25 7:23:00,24001.96,Lower Low
2022-01-26 2:14:00,24487.31,Higher High
2022-01-27 6:50:00,23565,Lower Low
2022-01-28 1:30:00,23848.02,Higher High
2022-01-31 1:40:00,23469.76,Lower Low
2022-02-07 1:30:00,24616.5,Higher High
2022-02-07 3:11:00,24365.89,Lower Low
2022-02-08 1:30:00,24538.39,Higher High
2022-02-08 5:03:00,24149.75,Lower Low
2022-02-10 1:30:00,25030.19,Higher High
2022-02-10 3:25:00,24649.74,Lower Low
2022-02-11 3:30:00,24957.82,Higher High
2022-02-14 1:48:00,24482.85,Lower Low
2022-02-15 1:59:00,24570.09,Higher High
2022-02-15 6:15:00,24219.9,Lower Low
2022-02-17 2:04:00,24861.82,Higher High
2022-02-17 5:01:00,24523.94,Lower Low
2022-02-18 2:04:00,24763.37,Higher High
2022-02-22 3:16:00,23336.77,Lower Low
2022-02-23 5:04:00,23745.07,Higher High
2022-02-24 5:09:00,22786.39,Lower Low
2022-02-25 1:32:00,23046.86,Higher High
2022-02-25 7:09:00,22718.15,Lower Low
2022-02-28 1:30:00,22780.28,Higher High
2022-02-28 2:57:00,22406.11,Lower Low
2022-03-01 6:58:00,22937.57,Higher High
2022-03-02 7:05:00,22299.14,Lower Low
2022-03-03 1:30:00,22543.42,Higher High
2022-03-07 1:58:00,20826.35,Lower Low
2022-03-07 5:22:00,21327.19,Higher High
2022-03-08 6:48:00,20638.94,Lower Low
2022-03-09 1:44:00,20957.73,Higher High
2022-03-09 5:48:00,20102.57,Lower Low
2022-03-10 1:30:00,21114.44,Higher High
2022-03-11 3:28:00,20079.15,Lower Low
2022-03-11 7:19:00,20778.86,Higher High
2022-03-15 7:04:00,18235.48,Lower Low
2022-03-21 1:30:00,21758.94,Higher High
2022-03-21 7:33:00,21096.31,Lower Low
2022-03-23 3:05:00,22423.51,Higher High
2022-03-24 7:41:00,21900.13,Lower Low
2022-03-25 1:45:00,21944.08,Higher High
2022-03-28 1:52:00,21202.68,Lower Low
2022-03-29 2:01:00,21937.27,Higher High
2022-03-29 2:36:00,21722.17,Lower Low
2022-03-30 6:55:00,22391.35,Higher High
2022-04-01 1:31:00,21558.05,Lower Low
2022-04-04 6:10:00,22523.65,Higher High
2022-04-06 7:53:00,22015.11,Lower Low
2022-04-07 1:47:00,22236.93,Higher High
2022-04-08 2:18:00,21568.22,Lower Low
2022-04-11 1:30:00,21667.06,Lower High
2022-04-12 5:05:00,20988.19,Lower Low
2022-04-12 6:37:00,21519.14,Higher High
2022-04-13 1:42:00,21141.06,Lower Low
2022-04-13 5:52:00,21531.48,Higher High
2022-04-14 1:45:00,21358.73,Lower Low
2022-04-14 5:48:00,21587.48,Higher High
2022-04-19 2:34:00,20896.43,Lower Low
2022-04-20 5:00:00,21214.98,Higher High
2022-04-20 6:33:00,20889.02,Lower Low
2022-04-21 2:11:00,20920.6,Higher High
2022-04-22 1:32:00,20184.96,Lower Low
2022-04-22 5:16:00,20709.49,Higher High
2022-04-25 7:04:00,19784.27,Lower Low
2022-04-26 5:02:00,20258.65,Higher High
2022-04-27 1:30:00,19665.49,Lower Low
2022-04-27 5:52:00,20053.11,Higher High
2022-04-28 1:34:00,19956.67,Lower Low
2022-04-28 3:15:00,20286.83,Higher High
2022-04-29 2:42:00,20040.07,Lower Low
2022-04-29 5:01:00,21176.58,Higher High
2022-05-03 1:45:00,20648.52,Lower Low
2022-05-03 5:17:00,21291.81,Higher High
2022-05-04 7:27:00,20772.8,Lower Low
2022-05-05 1:30:00,21284.85,Higher High
2022-05-10 1:31:00,19178.89,Lower Low
2022-05-10 7:28:00,19758.64,Higher High
2022-05-11 1:35:00,19474.02,Lower Low
2022-05-11 5:30:00,20083.49,Higher High
2022-05-12 5:58:00,19342.89,Lower Low
2022-05-16 1:30:00,20173.23,Higher High
2022-05-16 3:22:00,19764.96,Lower Low
2022-05-17 7:40:00,20626.42,Higher High
2022-05-18 2:17:00,20389.6,Lower Low
2022-05-18 6:05:00,20711.93,Higher High
2022-05-19 2:24:00,19924.86,Lower Low
2022-05-20 7:53:00,20794.14,Higher High
2022-05-23 5:16:00,20303.55,Lower Low
2022-05-24 1:55:00,20509.62,Higher High
2022-05-24 6:51:00,19989.61,Lower Low
2022-05-25 7:18:00,20370.74,Higher High
2022-05-26 2:05:00,19890.76,Lower Low
2022-05-27 1:45:00,20779.75,Higher High
2022-05-27 6:26:00,20494.15,Lower Low
2022-05-30 7:04:00,21169.08,Higher High
2022-05-31 1:32:00,21029.72,Lower Low
2022-06-01 1:57:00,21411.95,Lower High
2022-06-02 2:58:00,20884.16,Lower Low
2022-06-02 7:08:00,21115.78,Higher High
2022-06-06 1:33:00,21030.07,Lower Low
2022-06-07 3:27:00,21744.47,Higher High
2022-06-07 5:46:00,21394.59,Lower Low
2022-06-09 1:34:00,22142.82,Higher High
2022-06-10 1:30:00,21487.91,Lower Low
2022-06-10 6:18:00,21935.01,Higher High
2022-06-14 1:31:00,20717.64,Lower Low
2022-06-14 6:48:00,21175.01,Higher High
2022-06-15 1:30:00,21131.1,Lower Low
2022-06-16 1:30:00,21545.84,Higher High
2022-06-17 1:30:00,20697.17,Lower Low
2022-06-17 5:24:00,21145.94,Higher High
2022-06-20 1:58:00,20839.02,Lower Low
2022-06-21 5:03:00,21564.87,Higher High
2022-06-22 8:09:00,21008.34,Lower Low
2022-06-23 5:38:00,21443.59,Higher High
2022-06-24 2:25:00,21408.66,Lower Low
2022-06-27 3:54:00,22414.43,Higher High
2022-06-28 2:27:00,21952.43,Lower Low
2022-06-28 7:12:00,22449.32,Higher High
2022-06-29 6:53:00,21844.05,Lower Low
2022-06-30 3:27:00,22111.91,Higher High
2022-07-04 1:33:00,21458.63,Lower Low
2022-07-05 1:40:00,22198.51,Higher High
2022-07-05 6:03:00,21799.18,Lower Low
2022-07-06 1:36:00,21833.4,Higher High
2022-07-07 1:48:00,21200.93,Lower Low
2022-07-08 1:30:00,21951.53,Higher High
2022-07-11 5:54:00,21001.63,Lower Low
2022-07-12 1:42:00,21084.09,Higher High
2022-07-12 3:43:00,20779.59,Lower Low
2022-07-13 3:00:00,21040.34,Higher High
2022-07-13 6:16:00,20751.48,Lower Low
2022-07-14 3:05:00,20888.81,Higher High
2022-07-14 5:48:00,20554.15,Lower Low
2022-07-15 2:30:00,20656.97,Higher High
2022-07-15 7:15:00,20215.97,Lower Low
2022-07-18 7:52:00,20866.33,Higher High
2022-07-19 5:07:00,20549.43,Lower Low
2022-07-20 2:42:00,21111.78,Higher High
2022-07-21 7:06:00,20527.35,Lower Low
2022-07-22 1:42:00,20788.47,Higher High
2022-07-25 5:50:00,20353.68,Lower Low
2022-07-26 6:46:00,20952.45,Higher High
2022-07-27 3:39:00,20572.42,Lower Low
2022-07-28 2:30:00,20772.64,Higher High
2022-07-28 3:55:00,20533.42,Lower Low
2022-07-29 1:30:00,20641.87,Higher High
2022-08-01 2:14:00,19883.92,Lower Low
2022-08-01 7:35:00,20251.43,Higher High
2022-08-02 2:53:00,19515.53,Lower Low
2022-08-03 1:52:00,19921.91,Higher High
2022-08-03 7:07:00,19685.48,Lower Low
2022-08-04 1:40:00,20216.58,Higher High
2022-08-04 5:13:00,19995.46,Lower Low
2022-08-05 1:30:00,20282.29,Higher High
2022-08-05 3:08:00,20096.53,Lower Low
2022-08-08 2:15:00,20171.9,Higher High
2022-08-09 1:56:00,19856.23,Lower Low
2022-08-09 3:50:00,20250.87,Higher High
2022-08-10 6:18:00,19469.1,Lower Low
2022-08-15 1:47:00,20260.66,Higher High
2022-08-15 2:33:00,19984.03,Lower Low
2022-08-16 2:08:00,20173.4,Higher High
2022-08-16 6:39:00,19662.6,Lower Low
2022-08-17 5:06:00,20069.85,Higher High
2022-08-18 7:20:00,19675.46,Lower Low
2022-08-19 3:29:00,19898.18,Higher High
2022-08-22 1:33:00,19564.18,Lower Low
2022-08-22 3:53:00,19825.93,Higher High
2022-08-23 6:39:00,19377.09,Lower Low
2022-08-24 1:30:00,19529.03,Higher High
2022-08-24 3:29:00,19189.53,Lower Low
2022-08-26 1:57:00,20185.15,Higher High
2022-08-29 1:30:00,19889.67,Lower Low
2022-08-29 7:04:00,20073.94,Higher High
2022-08-31 1:30:00,19564.84,Lower Low
2022-08-31 5:27:00,20173.02,Higher High
2022-09-01 7:44:00,19532.85,Lower Low
2022-09-02 1:41:00,19630.81,Higher High
2022-09-05 3:13:00,19064.78,Lower Low
2022-09-06 1:31:00,19358.02,Higher High
2022-09-07 5:50:00,18818.77,Lower Low
2022-09-08 1:30:00,19075.74,Higher High
2022-09-08 7:38:00,18803.76,Lower Low
2022-09-13 3:09:00,19492.07,Higher High
2022-09-14 5:25:00,18797.78,Lower Low
2022-09-15 2:04:00,19013.03,Higher High
2022-09-16 1:44:00,18678.22,Lower Low
2022-09-16 3:35:00,18905.28,Higher High
2022-09-19 6:09:00,18494.53,Lower Low
2022-09-20 3:40:00,18861.48,Higher High
2022-09-22 1:43:00,17965.33,Lower Low
2022-09-22 2:02:00,18195.09,Higher High
2022-09-23 7:41:00,17926.28,Lower Low
2022-09-26 2:27:00,18077.65,Higher High
2022-09-26 6:42:00,17727.4,Lower Low
2022-09-27 1:32:00,17904.22,Higher High
2022-09-28 7:14:00,17184.53,Lower Low
2022-09-29 1:31:00,17629.67,Higher High
2022-09-29 6:20:00,17046.83,Lower Low
2022-09-30 1:36:00,17344.82,Higher High
2022-09-30 2:22:00,17016.27,Lower Low
2022-10-03 1:54:00,17252.11,Higher High
2022-10-03 5:30:00,16906.96,Lower Low
2022-10-05 6:37:00,18164.2,Higher High
2022-10-06 2:08:00,17958.14,Lower Low
2022-10-06 5:37:00,18143.85,Higher High
2022-10-12 5:22:00,16438.6,Lower Low
2022-10-12 6:50:00,17040.7,Higher High
2022-10-17 2:38:00,16308.95,Lower Low
2022-10-17 7:46:00,16754.52,Higher High
2022-10-18 2:45:00,16558.41,Lower Low
2022-10-19 1:37:00,16923.12,Higher High
2022-10-20 2:14:00,16010.72,Lower Low
2022-10-20 5:14:00,16452.98,Higher High
2022-10-25 1:39:00,14947.39,Lower Low
2022-10-25 3:27:00,15435.37,Higher High
2022-10-26 1:30:00,15041.4,Lower Low
2022-10-27 2:15:00,15833.28,Higher High
2022-10-31 1:33:00,14597.31,Lower Low
2022-10-31 5:06:00,15113.15,Higher High
2022-11-01 1:30:00,14862.5,Lower Low
2022-11-01 7:22:00,15632.85,Higher High
2022-11-02 1:36:00,15276.76,Lower Low
2022-11-02 5:39:00,15867.24,Higher High
2022-11-03 3:30:00,15301.67,Lower Low
2022-11-04 5:12:00,16513.16,Higher High
2022-11-07 1:30:00,15980.85,Lower Low
2022-11-07 3:45:00,16821.9,Higher High
2022-11-08 2:10:00,16429.81,Lower Low
2022-11-09 1:32:00,16730.2,Higher High
2022-11-10 2:26:00,15945.2,Lower Low
2022-11-14 1:35:00,18011.65,Higher High
2022-11-14 6:40:00,17518.88,Lower Low
2022-11-16 2:28:00,18414.09,Higher High
2022-11-17 3:18:00,17711.84,Lower Low
2022-11-18 2:08:00,18378.07,Higher High
2022-11-21 1:31:00,17389.44,Lower Low
2022-11-22 1:31:00,17751.93,Higher High
2022-11-22 6:37:00,17287.6,Lower Low
2022-11-24 1:35:00,17759.24,Higher High
2022-11-24 3:16:00,17517.11,Lower Low
2022-11-25 1:30:00,17640.32,Higher High
2022-11-28 1:37:00,16833.68,Lower Low
2022-12-01 1:31:00,19237.45,Higher High
2022-12-01 7:56:00,18679.35,Lower Low
2022-12-02 2:10:00,18841.23,Higher High
2022-12-02 3:36:00,18530.82,Lower Low
2022-12-05 7:57:00,19539.6,Higher High
2022-12-06 1:30:00,19202.86,Lower Low
2022-12-07 5:32:00,19737.32,Higher High
2022-12-07 7:56:00,18799.81,Lower Low
2022-12-08 7:35:00,19521.6,Higher High
2022-12-09 2:13:00,19404.5,Lower Low
2022-12-09 7:25:00,19926.48,Higher High
2022-12-12 7:39:00,19366.22,Lower Low
2022-12-14 1:35:00,19859.75,Higher High
2022-12-14 2:52:00,19528.71,Lower Low
2022-12-15 1:31:00,19675.68,Higher High
2022-12-16 1:59:00,19130.52,Lower Low
2022-12-19 1:36:00,19786.29,Higher High
2022-12-20 5:39:00,18885.19,Lower Low
2022-12-21 1:34:00,19255.74,Higher High
2022-12-21 7:00:00,19063.3,Lower Low
2022-12-22 2:22:00,19735,Higher High
2022-12-23 1:30:00,19380.47,Lower Low
2022-12-28 3:23:00,20099.77,Higher High
2022-12-29 1:55:00,19539.84,Lower Low
2022-12-30 1:38:00,20073.92,Higher High
2023-01-03 1:41:00,19303.73,Lower Low
2023-01-05 1:48:00,21396.09,Higher High
2023-01-05 3:53:00,20962.4,Lower Low
2023-01-06 3:19:00,21282.72,Higher High
2023-01-06 5:59:00,20862.77,Lower Low
2023-01-09 2:08:00,21470.69,Higher High
2023-01-10 2:38:00,21187.73,Lower Low
2023-01-11 5:43:00,21686.31,Higher High
2023-01-11 7:22:00,21327.41,Lower Low
2023-01-12 2:01:00,21698.94,Higher High
2023-01-12 3:18:00,21223.84,Lower Low
2023-01-16 2:18:00,21947.56,Higher High
2023-01-16 6:47:00,21572.51,Lower Low
2023-01-17 1:40:00,21797.62,Higher High
2023-01-17 5:28:00,21417.25,Lower Low
2023-01-18 2:51:00,21691.67,Higher High
2023-01-19 1:56:00,21383.02,Lower Low
2023-01-27 1:31:00,22700.85,Higher High
2023-01-27 1:51:00,22483.77,Lower Low
2023-01-30 1:48:00,22623.82,Higher High
2023-01-30 7:58:00,21992.51,Lower Low
2023-01-31 1:41:00,22284.32,Higher High
2023-01-31 6:54:00,21631.55,Lower Low
2023-02-02 1:33:00,22311.97,Higher High
2023-02-06 3:23:00,21085.72,Lower Low
2023-02-07 2:37:00,21512.22,Higher High
2023-02-07 7:19:00,21259.21,Lower Low
2023-02-08 1:39:00,21443.48,Higher High
2023-02-09 1:30:00,21151.27,Lower Low
2023-02-09 7:56:00,21637.56,Higher High
2023-02-13 1:32:00,20799.91,Lower Low
2023-02-14 1:30:00,21237.89,Higher High
2023-02-15 2:36:00,20726.83,Lower Low
2023-02-16 5:01:00,21306.54,Higher High
2023-02-20 1:40:00,20606.85,Lower Low
2023-02-20 6:53:00,20973.67,Higher High
2023-02-22 2:23:00,20344.85,Lower Low
2023-02-22 2:46:00,20620.98,Higher High
2023-02-27 1:35:00,19804.56,Lower Low
2023-02-28 1:34:00,20185.06,Higher High
2023-02-28 7:28:00,19783.07,Lower Low
2023-03-01 7:46:00,20674.07,Higher High
2023-03-02 1:43:00,20321.25,Lower Low
2023-03-03 1:30:00,20727.25,Higher High
2023-03-06 2:08:00,20410,Lower Low
2023-03-07 2:18:00,21005.66,Higher High
2023-03-08 5:57:00,19969.47,Lower Low
2023-03-09 6:19:00,20157.24,Higher High
2023-03-10 7:07:00,19281.97,Lower Low
2023-03-13 3:37:00,19791.65,Higher High
2023-03-14 7:31:00,19122.82,Lower Low
2023-03-15 1:58:00,19745.44,Higher High
2023-03-16 2:06:00,19109.07,Lower Low
2023-03-16 2:45:00,19388.77,Higher High
2023-03-17 1:39:00,19303.28,Lower Low
2023-03-17 3:25:00,19597.18,Higher High
2023-03-20 6:41:00,18829.1,Lower Low
2023-03-22 2:06:00,19775.69,Higher High
2023-03-23 2:06:00,19523.5,Lower Low
2023-03-23 7:49:00,20051.26,Higher High
2023-03-24 1:30:00,19834.44,Lower Low
2023-03-24 2:08:00,20118.29,Higher High
2023-03-27 2:49:00,19509.49,Lower Low
2023-03-27 3:48:00,19938.77,Higher High
2023-03-28 2:01:00,19559.47,Lower Low
2023-03-29 1:30:00,20437.69,Higher High
2023-03-30 3:00:00,20017.17,Lower Low
